store,websites,attribute_set,prodtype,tier_prices,typeofstore,industry,department,category,subcategory,name,description,short_description,sku,styleID,brandName,colorName,swatch_image,gallery,color1,color2,size,dimesions_outside,dimesnions_inside,weight,price,has_options,required_options,,visibility,webin,associated,config_attributes,additional_attributes
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095535,6277,Flexfit,Maroon,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAC-MHF4A7Wk0wQbO9nGX282a/swatch/6553_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AADzgl3rVzAb2_MxXrk3vJ4aa/20244_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAA6WmWoDJD0FgILE91BrDA3a/20244_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADZzA0pX9JG15mMAdTFs6R-a/20244_F_fm.jpg?dl=0",#5d1d2a,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095023,6277,Flexfit,Multicam Alpine,https://www.dropbox.com/sh/4q0jqt4teone9sa/AACkfC5nwgjhIq7l21UwuU0la/swatch/19172_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAi92UsFjXBGaHlJJjPYxI0a/83021_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABn9dYwS73rcx4YyfrOuF6Ia/83021_b_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADWfhS0Og_bsn5aVpFFH9sIa/83021_d_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAi92UsFjXBGaHlJJjPYxI0a/83021_fm.jpg?dl=0",#32572b,,S/M,,,0.243055556,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095025,6277,Flexfit,Multicam Alpine,https://www.dropbox.com/sh/4q0jqt4teone9sa/AACkfC5nwgjhIq7l21UwuU0la/swatch/19172_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAi92UsFjXBGaHlJJjPYxI0a/83021_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABn9dYwS73rcx4YyfrOuF6Ia/83021_b_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADWfhS0Og_bsn5aVpFFH9sIa/83021_d_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAi92UsFjXBGaHlJJjPYxI0a/83021_fm.jpg?dl=0",#32572b,,L/XL,,,0.25,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095513,6277,Flexfit,Multicam Black,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADVLmXSZid4MHuxp8k4rSf1a/swatch/16970_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACHqhj1wY26eXvyIvEqAJjma/71050_f_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AACnbdzkA_vBlXADP0dIoLPla/71050_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABIHf8f3qO2cKj9mnoljSKFa/71050_b_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADGYOM1XZl5iRvzC4LyCu4Ta/71050_d_fm.jpg?dl=0",#1c1b19,,S/M,,,0.222222222,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095515,6277,Flexfit,Multicam Black,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADVLmXSZid4MHuxp8k4rSf1a/swatch/16970_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACHqhj1wY26eXvyIvEqAJjma/71050_f_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AACnbdzkA_vBlXADP0dIoLPla/71050_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABIHf8f3qO2cKj9mnoljSKFa/71050_b_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADGYOM1XZl5iRvzC4LyCu4Ta/71050_d_fm.jpg?dl=0",#1c1b19,,L/XL,,,0.243055556,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095563,6277,Flexfit,Multicam Green,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAC5vo-jTRZiTvglaQD5rCUxa/swatch/16971_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AABirE68WcSm5hanyecX9ALsa/71049_f_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABdcR3iLJMfso98u06L7S79a/71049_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD1JQdWqm_-ubxspuwsiFzQa/71049_d_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAcs5rC7g_aHR36MddZbaska/71049_b_fm.jpg?dl=0",#32572b,,S/M,,,0.222222222,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095565,6277,Flexfit,Multicam Green,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAC5vo-jTRZiTvglaQD5rCUxa/swatch/16971_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AABirE68WcSm5hanyecX9ALsa/71049_f_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABdcR3iLJMfso98u06L7S79a/71049_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD1JQdWqm_-ubxspuwsiFzQa/71049_d_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAcs5rC7g_aHR36MddZbaska/71049_b_fm.jpg?dl=0",#32572b,,L/XL,,,0.243055556,11.53,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095653,6277,Flexfit,Navy,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABq1uw7e01Ql-fuWmsbH0z2a/swatch/6957_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACmICjy3TktWQzdm4JioGq2a/20245_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAA8MVKefcuvzWNwOufSJ1dca/20245_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD_VI3UK4DUDpM-NAs_nd3Va/20245_fm.jpg?dl=0",#333e59,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095655,6277,Flexfit,Navy,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABq1uw7e01Ql-fuWmsbH0z2a/swatch/6957_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACmICjy3TktWQzdm4JioGq2a/20245_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAA8MVKefcuvzWNwOufSJ1dca/20245_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD_VI3UK4DUDpM-NAs_nd3Va/20245_fm.jpg?dl=0",#333e59,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095657,6277,Flexfit,Navy,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABq1uw7e01Ql-fuWmsbH0z2a/swatch/6957_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACmICjy3TktWQzdm4JioGq2a/20245_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAA8MVKefcuvzWNwOufSJ1dca/20245_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD_VI3UK4DUDpM-NAs_nd3Va/20245_fm.jpg?dl=0",#333e59,,XL/2XL,,,0.25,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095643,6277,Flexfit,Olive,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADHuJ_u_w7V7CC6Z23LHacVa/swatch/8586_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAB0oqJ-_8Vxxde64_ONW5Via/20246_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAaJ6Pi2qCAUs6aZ5PmZexta/20246_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD3shmfYZOAAlJ7v6on_B42a/20246_fm.jpg?dl=0",#807c6c,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095645,6277,Flexfit,Olive,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADHuJ_u_w7V7CC6Z23LHacVa/swatch/8586_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAB0oqJ-_8Vxxde64_ONW5Via/20246_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAaJ6Pi2qCAUs6aZ5PmZexta/20246_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD3shmfYZOAAlJ7v6on_B42a/20246_fm.jpg?dl=0",#807c6c,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095663,6277,Flexfit,Orange,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADnS-Y8llyyiD9tyDmfmRF-a/swatch/6713_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACH8oXQr9iW5qizW9tt30-2a/20247_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAil1rRu6DmjYBhcENduLl7a/20247_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAeaR7KWPqGJUM5uydQIciHa/20247_F_fm.jpg?dl=0",#e25d3e,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095665,6277,Flexfit,Orange,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADnS-Y8llyyiD9tyDmfmRF-a/swatch/6713_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AACH8oXQr9iW5qizW9tt30-2a/20247_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAil1rRu6DmjYBhcENduLl7a/20247_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAeaR7KWPqGJUM5uydQIciHa/20247_F_fm.jpg?dl=0",#e25d3e,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095673,6277,Flexfit,Purple,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAx8KNhuQ65BRpdLXAIQaP8a/swatch/6923_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAASNljjLEeLBwLY_mVz3dkTa/20248_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAOlFtOsbSBv8VvxtIiAIGka/20248_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABU6WvkOzDcagvIXSNZdaqsa/20248_F_fm.jpg?dl=0",#3a385e,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095675,6277,Flexfit,Purple,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAx8KNhuQ65BRpdLXAIQaP8a/swatch/6923_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAASNljjLEeLBwLY_mVz3dkTa/20248_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAOlFtOsbSBv8VvxtIiAIGka/20248_B_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABU6WvkOzDcagvIXSNZdaqsa/20248_F_fm.jpg?dl=0",#3a385e,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095703,6277,Flexfit,Red,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAioQG35N3M3GmVl3_csVxba/swatch/6294_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AADmz50mVC5gyMJqUZuQ8-_Ma/20249_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAJvAU1nYjbij5y5EDfpiEva/20249_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD4OpgOXoWWuBWP6PdUd3Hna/20249_B_fm.jpg?dl=0",#ee344b,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095705,6277,Flexfit,Red,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAioQG35N3M3GmVl3_csVxba/swatch/6294_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AADmz50mVC5gyMJqUZuQ8-_Ma/20249_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAJvAU1nYjbij5y5EDfpiEva/20249_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAD4OpgOXoWWuBWP6PdUd3Hna/20249_B_fm.jpg?dl=0",#ee344b,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095753,6277,Flexfit,Royal Blue,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAYWDCoP-7DWuHweaFfAAgHa/swatch/6341_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AADR2MzHVdoOdR-lQkSOhRula/20250_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABUPLeB7LaUcEwSnOBJfHV0a/20250_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADV0fZQOvFcpbfIDEn35pI4a/20250_B_fm.jpg?dl=0",#305791,,S/M,,,0.222222222,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095755,6277,Flexfit,Royal Blue,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAYWDCoP-7DWuHweaFfAAgHa/swatch/6341_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AADR2MzHVdoOdR-lQkSOhRula/20250_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AABUPLeB7LaUcEwSnOBJfHV0a/20250_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AADV0fZQOvFcpbfIDEn35pI4a/20250_B_fm.jpg?dl=0",#305791,,L/XL,,,0.243055556,8.73,,,,,,,,
admin,base,Default,virtual,,,,,,,Twill Cap,"<ul>
 <li>63/34/3 polyester/cotton/spandex twill</li><li>Multicam is 98/2 cotton/spandex</li><li>Structured, mid-profile, six-panel, 3 1/2&quot; crown</li>
 <li>Permacurv visor with silver undervisor</li>
 <li>Sewn eyelets</li>
 <li>S/M (6 3/4&quot;-7 1/4&quot;), L/XL (7 1/8&quot;-7 5/8&quot;), XL/2XL (7 3/8&quot;-8&quot;)</li></ul><div><span style=""color: #ff0000;"">XL/2XL: available in select colors</span></div><div><span style=""color: #ff0000;"">*Black, *Dark Gray, *Dark Navy, *Navy</span></div>",,B26095233,6277,Flexfit,Spruce,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAG57uU1Pc77-pStdHBFgdCa/swatch/8955_fm.jpg?dl=0,"https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAdb8t8np3-mN42pHXgeNYGa/20252_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AAAzmXOSwISRlqLv9Xt3XfMaa/20252_F_fm.jpg?dl=0,https://www.dropbox.com/sh/4q0jqt4teone9sa/AACjc1wz3H6GFAOdi9bI8yita/20252_B_fm.jpg?dl=0",#3c5148,,S/M,,,0.222222222,8.73,,,,,,,,
